ISBN,Book-Title,Book-Author,Year-Of-Publication,Original-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
565,The Zincali: An Account of the Gypsies of Spain,"Borrow, George, 1803-1881",1996,,,https://www.gutenberg.org/cache/epub/565/pg565.cover.medium.jpg,https://www.gutenberg.org/cache/epub/565/pg565.cover.medium.jpg,https://www.gutenberg.org/cache/epub/565/pg565.cover.medium.jpg
566,The History of the Thirty Years' War,"Schiller, Friedrich, 1759-1805",1996,,,https://www.gutenberg.org/cache/epub/566/pg566.cover.medium.jpg,https://www.gutenberg.org/cache/epub/566/pg566.cover.medium.jpg,https://www.gutenberg.org/cache/epub/566/pg566.cover.medium.jpg
567,"The Complete Works of Brann, the Iconoclast — Volume 01","Brann, William Cowper, 1855-1898",1996,,,https://www.gutenberg.org/cache/epub/567/pg567.cover.medium.jpg,https://www.gutenberg.org/cache/epub/567/pg567.cover.medium.jpg,https://www.gutenberg.org/cache/epub/567/pg567.cover.medium.jpg
568,"The Complete Works of Brann, the Iconoclast — Volume 10","Brann, William Cowper, 1855-1898",1996,,,https://www.gutenberg.org/cache/epub/568/pg568.cover.medium.jpg,https://www.gutenberg.org/cache/epub/568/pg568.cover.medium.jpg,https://www.gutenberg.org/cache/epub/568/pg568.cover.medium.jpg
569,"The Complete Works of Brann, the Iconoclast — Volume 12","Brann, William Cowper, 1855-1898",1996,,,https://www.gutenberg.org/cache/epub/569/pg569.cover.medium.jpg,https://www.gutenberg.org/cache/epub/569/pg569.cover.medium.jpg,https://www.gutenberg.org/cache/epub/569/pg569.cover.medium.jpg
570,"The Moravians in Georgia, 1735-1740","Fries, Adelaide L. (Adelaide Lisetta), 1871-1949",1996,,,https://www.gutenberg.org/cache/epub/570/pg570.cover.medium.jpg,https://www.gutenberg.org/cache/epub/570/pg570.cover.medium.jpg,https://www.gutenberg.org/cache/epub/570/pg570.cover.medium.jpg
571,The 1995 CIA World Factbook,United States. Central Intelligence Agency,1996,,,https://www.gutenberg.org/cache/epub/571/pg571.cover.medium.jpg,https://www.gutenberg.org/cache/epub/571/pg571.cover.medium.jpg,https://www.gutenberg.org/cache/epub/571/pg571.cover.medium.jpg
572,The Great Big Treasury of Beatrix Potter,"Potter, Beatrix, 1866-1943",1996,,,https://www.gutenberg.org/cache/epub/572/pg572.cover.medium.jpg,https://www.gutenberg.org/cache/epub/572/pg572.cover.medium.jpg,https://www.gutenberg.org/cache/epub/572/pg572.cover.medium.jpg
573,Tales from Shakespeare,"Lamb, Charles, 1775-1834",1996,,,https://www.gutenberg.org/cache/epub/573/pg573.cover.medium.jpg,https://www.gutenberg.org/cache/epub/573/pg573.cover.medium.jpg,https://www.gutenberg.org/cache/epub/573/pg573.cover.medium.jpg
574,Poems of William Blake,"Blake, William, 1757-1827",1996,,,https://www.gutenberg.org/cache/epub/574/pg574.cover.medium.jpg,https://www.gutenberg.org/cache/epub/574/pg574.cover.medium.jpg,https://www.gutenberg.org/cache/epub/574/pg574.cover.medium.jpg
575,"The Essays or Counsels, Civil and Moral","Bacon, Francis, 1561-1626",1996,,,https://www.gutenberg.org/cache/epub/575/pg575.cover.medium.jpg,https://www.gutenberg.org/cache/epub/575/pg575.cover.medium.jpg,https://www.gutenberg.org/cache/epub/575/pg575.cover.medium.jpg
576,The Project Gutenberg Web Pages,Project Gutenberg,1996,,,https://www.gutenberg.org/cache/epub/576/pg576.cover.medium.jpg,https://www.gutenberg.org/cache/epub/576/pg576.cover.medium.jpg,https://www.gutenberg.org/cache/epub/576/pg576.cover.medium.jpg
577,"The Works of Samuel Johnson, in Sixteen Volumes. Volume 04","Johnson, Samuel, 1709-1784",1996,,,https://www.gutenberg.org/cache/epub/577/pg577.cover.medium.jpg,https://www.gutenberg.org/cache/epub/577/pg577.cover.medium.jpg,https://www.gutenberg.org/cache/epub/577/pg577.cover.medium.jpg
578,Down with the Cities!,"Nakashima, Tadashi, 1920-",1996,,,https://www.gutenberg.org/cache/epub/578/pg578.cover.medium.jpg,https://www.gutenberg.org/cache/epub/578/pg578.cover.medium.jpg,https://www.gutenberg.org/cache/epub/578/pg578.cover.medium.jpg
579,The Poems of Sidney Lanier,"Lanier, Sidney, 1842-1881",1996,,,https://www.gutenberg.org/cache/epub/579/pg579.cover.medium.jpg,https://www.gutenberg.org/cache/epub/579/pg579.cover.medium.jpg,https://www.gutenberg.org/cache/epub/579/pg579.cover.medium.jpg
580,The Pickwick Papers,"Dickens, Charles, 1812-1870",1996,,,https://www.gutenberg.org/cache/epub/580/pg580.cover.medium.jpg,https://www.gutenberg.org/cache/epub/580/pg580.cover.medium.jpg,https://www.gutenberg.org/cache/epub/580/pg580.cover.medium.jpg
581,Ginx's Baby: His Birth and Other Misfortunes; a Satire,"Jenkins, Edward, 1838-1910",1996,,,https://www.gutenberg.org/cache/epub/581/pg581.cover.medium.jpg,https://www.gutenberg.org/cache/epub/581/pg581.cover.medium.jpg,https://www.gutenberg.org/cache/epub/581/pg581.cover.medium.jpg
582,A Collection of Beatrix Potter Stories,"Potter, Beatrix, 1866-1943",1996,,,https://www.gutenberg.org/cache/epub/582/pg582.cover.medium.jpg,https://www.gutenberg.org/cache/epub/582/pg582.cover.medium.jpg,https://www.gutenberg.org/cache/epub/582/pg582.cover.medium.jpg
583,The Woman in White,"Collins, Wilkie, 1824-1889",1996,,,https://www.gutenberg.org/cache/epub/583/pg583.cover.medium.jpg,https://www.gutenberg.org/cache/epub/583/pg583.cover.medium.jpg,https://www.gutenberg.org/cache/epub/583/pg583.cover.medium.jpg
584,"Our Nig; Or, Sketches from the Life of a Free Black, in a Two-story White House, NorthShowing That Slavery's Shadows Fall Even There","Wilson, Harriet E., 1825-1900",1996,,,https://www.gutenberg.org/cache/epub/584/pg584.cover.medium.jpg,https://www.gutenberg.org/cache/epub/584/pg584.cover.medium.jpg,https://www.gutenberg.org/cache/epub/584/pg584.cover.medium.jpg
585,"Running a Thousand Miles for FreedomOr, The Escape of William and Ellen Craft from Slavery","Craft, William, -1900",1996,,,https://www.gutenberg.org/cache/epub/585/pg585.cover.medium.jpg,https://www.gutenberg.org/cache/epub/585/pg585.cover.medium.jpg,https://www.gutenberg.org/cache/epub/585/pg585.cover.medium.jpg
586,"Religio Medici, Hydriotaphia, and the Letter to a Friend","Browne, Thomas, Sir, 1605-1682",1996,,,https://www.gutenberg.org/cache/epub/586/pg586.cover.medium.jpg,https://www.gutenberg.org/cache/epub/586/pg586.cover.medium.jpg,https://www.gutenberg.org/cache/epub/586/pg586.cover.medium.jpg
587,Danny's Own Story,"Marquis, Don, 1878-1937",1996,,,https://www.gutenberg.org/cache/epub/587/pg587.cover.medium.jpg,https://www.gutenberg.org/cache/epub/587/pg587.cover.medium.jpg,https://www.gutenberg.org/cache/epub/587/pg587.cover.medium.jpg
588,Master Humphrey's Clock,"Dickens, Charles, 1812-1870",1996,,,https://www.gutenberg.org/cache/epub/588/pg588.cover.medium.jpg,https://www.gutenberg.org/cache/epub/588/pg588.cover.medium.jpg,https://www.gutenberg.org/cache/epub/588/pg588.cover.medium.jpg
589,Catriona,"Stevenson, Robert Louis, 1850-1894",1996,,,https://www.gutenberg.org/cache/epub/589/pg589.cover.medium.jpg,https://www.gutenberg.org/cache/epub/589/pg589.cover.medium.jpg,https://www.gutenberg.org/cache/epub/589/pg589.cover.medium.jpg
590,"Robert Louis Stevenson: A Record, an Estimate, and a Memorial","Japp, Alexander H. (Alexander Hay), 1839-1905",1996,,,https://www.gutenberg.org/cache/epub/590/pg590.cover.medium.jpg,https://www.gutenberg.org/cache/epub/590/pg590.cover.medium.jpg,https://www.gutenberg.org/cache/epub/590/pg590.cover.medium.jpg
591,Flame and Shadow,"Teasdale, Sara, 1884-1933",1996,,,https://www.gutenberg.org/cache/epub/591/pg591.cover.medium.jpg,https://www.gutenberg.org/cache/epub/591/pg591.cover.medium.jpg,https://www.gutenberg.org/cache/epub/591/pg591.cover.medium.jpg
592,"The Chinese Nightingale, and Other Poems","Lindsay, Vachel, 1879-1931",1996,,,https://www.gutenberg.org/cache/epub/592/pg592.cover.medium.jpg,https://www.gutenberg.org/cache/epub/592/pg592.cover.medium.jpg,https://www.gutenberg.org/cache/epub/592/pg592.cover.medium.jpg
593,"A Selection from the Writings of Guy De Maupassant, Vol. I","Maupassant, Guy de, 1850-1893",1996,,,https://www.gutenberg.org/cache/epub/593/pg593.cover.medium.jpg,https://www.gutenberg.org/cache/epub/593/pg593.cover.medium.jpg,https://www.gutenberg.org/cache/epub/593/pg593.cover.medium.jpg
594,Twilight Stories,,1996,,,https://www.gutenberg.org/cache/epub/594/pg594.cover.medium.jpg,https://www.gutenberg.org/cache/epub/594/pg594.cover.medium.jpg,https://www.gutenberg.org/cache/epub/594/pg594.cover.medium.jpg
595,"The Sisters' Tragedy, with Other Poems, Lyrical and Dramatic","Aldrich, Thomas Bailey, 1836-1907",1996,,,https://www.gutenberg.org/cache/epub/595/pg595.cover.medium.jpg,https://www.gutenberg.org/cache/epub/595/pg595.cover.medium.jpg,https://www.gutenberg.org/cache/epub/595/pg595.cover.medium.jpg
596,Rivers to the Sea,"Teasdale, Sara, 1884-1933",1996,,,https://www.gutenberg.org/cache/epub/596/pg596.cover.medium.jpg,https://www.gutenberg.org/cache/epub/596/pg596.cover.medium.jpg,https://www.gutenberg.org/cache/epub/596/pg596.cover.medium.jpg
597,"The Story of Burnt Njal: The Great Icelandic Tribune, Jurist, and Counsellor",Unknown,2004,,,https://www.gutenberg.org/cache/epub/597/pg597.cover.medium.jpg,https://www.gutenberg.org/cache/epub/597/pg597.cover.medium.jpg,https://www.gutenberg.org/cache/epub/597/pg597.cover.medium.jpg
598,"Heimskringla; Or, The Chronicle of the Kings of Norway","Snorri Sturluson, 1179?-1241",1996,,,https://www.gutenberg.org/cache/epub/598/pg598.cover.medium.jpg,https://www.gutenberg.org/cache/epub/598/pg598.cover.medium.jpg,https://www.gutenberg.org/cache/epub/598/pg598.cover.medium.jpg
599,Vanity Fair,"Thackeray, William Makepeace, 1811-1863",1996,,,https://www.gutenberg.org/cache/epub/599/pg599.cover.medium.jpg,https://www.gutenberg.org/cache/epub/599/pg599.cover.medium.jpg,https://www.gutenberg.org/cache/epub/599/pg599.cover.medium.jpg
600,Notes from the Underground,"Dostoyevsky, Fyodor, 1821-1881",1996,,,https://www.gutenberg.org/cache/epub/600/pg600.cover.medium.jpg,https://www.gutenberg.org/cache/epub/600/pg600.cover.medium.jpg,https://www.gutenberg.org/cache/epub/600/pg600.cover.medium.jpg
351,Of Human Bondage,"Maugham, W. Somerset (William Somerset), 1874-1965",1995,,,https://www.gutenberg.org/cache/epub/351/pg351.cover.medium.jpg,https://www.gutenberg.org/cache/epub/351/pg351.cover.medium.jpg,https://www.gutenberg.org/cache/epub/351/pg351.cover.medium.jpg
352,Buttered Side Down: Stories,"Ferber, Edna, 1885-1968",1995,,,https://www.gutenberg.org/cache/epub/352/pg352.cover.medium.jpg,https://www.gutenberg.org/cache/epub/352/pg352.cover.medium.jpg,https://www.gutenberg.org/cache/epub/352/pg352.cover.medium.jpg
353,"In Flanders Fields, and Other Poems","McCrae, John, 1872-1918",2008,,,https://www.gutenberg.org/cache/epub/353/pg353.cover.medium.jpg,https://www.gutenberg.org/cache/epub/353/pg353.cover.medium.jpg,https://www.gutenberg.org/cache/epub/353/pg353.cover.medium.jpg
354,The Story of a Pioneer,"Shaw, Anna Howard, 1847-1919",1995,,,https://www.gutenberg.org/cache/epub/354/pg354.cover.medium.jpg,https://www.gutenberg.org/cache/epub/354/pg354.cover.medium.jpg,https://www.gutenberg.org/cache/epub/354/pg354.cover.medium.jpg
355,The Parasite: A Story,"Doyle, Arthur Conan, 1859-1930",1995,,,https://www.gutenberg.org/cache/epub/355/pg355.cover.medium.jpg,https://www.gutenberg.org/cache/epub/355/pg355.cover.medium.jpg,https://www.gutenberg.org/cache/epub/355/pg355.cover.medium.jpg
356,Beyond the City,"Doyle, Arthur Conan, 1859-1930",2008,,,https://www.gutenberg.org/cache/epub/356/pg356.cover.medium.jpg,https://www.gutenberg.org/cache/epub/356/pg356.cover.medium.jpg,https://www.gutenberg.org/cache/epub/356/pg356.cover.medium.jpg
357,"A Dream of John Ball; and, A King's Lesson","Morris, William, 1834-1896",1995,,,https://www.gutenberg.org/cache/epub/357/pg357.cover.medium.jpg,https://www.gutenberg.org/cache/epub/357/pg357.cover.medium.jpg,https://www.gutenberg.org/cache/epub/357/pg357.cover.medium.jpg
358,The Scarlet Car,"Davis, Richard Harding, 1864-1916",1995,,,https://www.gutenberg.org/cache/epub/358/pg358.cover.medium.jpg,https://www.gutenberg.org/cache/epub/358/pg358.cover.medium.jpg,https://www.gutenberg.org/cache/epub/358/pg358.cover.medium.jpg
359,Good Stories for Great HolidaysArranged for Story-Telling and Reading Aloud and for the Children's Own Reading,"Olcott, Frances Jenkins, 1872-1963",1995,,,https://www.gutenberg.org/cache/epub/359/pg359.cover.medium.jpg,https://www.gutenberg.org/cache/epub/359/pg359.cover.medium.jpg,https://www.gutenberg.org/cache/epub/359/pg359.cover.medium.jpg
360,What is Property? An Inquiry into the Principle of Right and of Government,"Proudhon, P.-J. (Pierre-Joseph), 1809-1865",1995,,,https://www.gutenberg.org/cache/epub/360/pg360.cover.medium.jpg,https://www.gutenberg.org/cache/epub/360/pg360.cover.medium.jpg,https://www.gutenberg.org/cache/epub/360/pg360.cover.medium.jpg
361,Miss Billy — Married,"Porter, Eleanor H. (Eleanor Hodgman), 1868-1920",2008,,,https://www.gutenberg.org/cache/epub/361/pg361.cover.medium.jpg,https://www.gutenberg.org/cache/epub/361/pg361.cover.medium.jpg,https://www.gutenberg.org/cache/epub/361/pg361.cover.medium.jpg
362,Miss Billy's Decision,"Porter, Eleanor H. (Eleanor Hodgman), 1868-1920",2008,,,https://www.gutenberg.org/cache/epub/362/pg362.cover.medium.jpg,https://www.gutenberg.org/cache/epub/362/pg362.cover.medium.jpg,https://www.gutenberg.org/cache/epub/362/pg362.cover.medium.jpg
363,The Oakdale Affair,"Burroughs, Edgar Rice, 1875-1950",2008,,,https://www.gutenberg.org/cache/epub/363/pg363.cover.medium.jpg,https://www.gutenberg.org/cache/epub/363/pg363.cover.medium.jpg,https://www.gutenberg.org/cache/epub/363/pg363.cover.medium.jpg
364,The Mad King,"Burroughs, Edgar Rice, 1875-1950",1995,,,https://www.gutenberg.org/cache/epub/364/pg364.cover.medium.jpg,https://www.gutenberg.org/cache/epub/364/pg364.cover.medium.jpg,https://www.gutenberg.org/cache/epub/364/pg364.cover.medium.jpg
365,The Land of Little Rain,"Austin, Mary, 1868-1934",2008,,,https://www.gutenberg.org/cache/epub/365/pg365.cover.medium.jpg,https://www.gutenberg.org/cache/epub/365/pg365.cover.medium.jpg,https://www.gutenberg.org/cache/epub/365/pg365.cover.medium.jpg
366,Bab: A Sub-Deb,"Rinehart, Mary Roberts, 1876-1958",2006,,,https://www.gutenberg.org/cache/epub/366/pg366.cover.medium.jpg,https://www.gutenberg.org/cache/epub/366/pg366.cover.medium.jpg,https://www.gutenberg.org/cache/epub/366/pg366.cover.medium.jpg
367,The Country of the Pointed Firs,"Jewett, Sarah Orne, 1849-1909",2008,,,https://www.gutenberg.org/cache/epub/367/pg367.cover.medium.jpg,https://www.gutenberg.org/cache/epub/367/pg367.cover.medium.jpg,https://www.gutenberg.org/cache/epub/367/pg367.cover.medium.jpg
368,Acres of Diamonds: Our Every-day Opportunities,"Conwell, Russell H., 1843-1925",2008,,,https://www.gutenberg.org/cache/epub/368/pg368.cover.medium.jpg,https://www.gutenberg.org/cache/epub/368/pg368.cover.medium.jpg,https://www.gutenberg.org/cache/epub/368/pg368.cover.medium.jpg
369,The outlaw of Torn,"Burroughs, Edgar Rice, 1875-1950",2008,,,https://www.gutenberg.org/cache/epub/369/pg369.cover.medium.jpg,https://www.gutenberg.org/cache/epub/369/pg369.cover.medium.jpg,https://www.gutenberg.org/cache/epub/369/pg369.cover.medium.jpg
370,The Fortunes and Misfortunes of the Famous Moll Flanders,"Defoe, Daniel, 1661?-1731",1995,,,https://www.gutenberg.org/cache/epub/370/pg370.cover.medium.jpg,https://www.gutenberg.org/cache/epub/370/pg370.cover.medium.jpg,https://www.gutenberg.org/cache/epub/370/pg370.cover.medium.jpg
371,"Literary Blunders: A Chapter in the ""History of Human Error""","Wheatley, Henry B. (Henry Benjamin), 1838-1917",1995,,,https://www.gutenberg.org/cache/epub/371/pg371.cover.medium.jpg,https://www.gutenberg.org/cache/epub/371/pg371.cover.medium.jpg,https://www.gutenberg.org/cache/epub/371/pg371.cover.medium.jpg
372,"Prince Otto, a Romance","Stevenson, Robert Louis, 1850-1894",1995,,,https://www.gutenberg.org/cache/epub/372/pg372.cover.medium.jpg,https://www.gutenberg.org/cache/epub/372/pg372.cover.medium.jpg,https://www.gutenberg.org/cache/epub/372/pg372.cover.medium.jpg
373,"Lay Morals, and Other Papers","Stevenson, Robert Louis, 1850-1894",1995,,,https://www.gutenberg.org/cache/epub/373/pg373.cover.medium.jpg,https://www.gutenberg.org/cache/epub/373/pg373.cover.medium.jpg,https://www.gutenberg.org/cache/epub/373/pg373.cover.medium.jpg
374,Fantastic Fables,"Bierce, Ambrose, 1842-1914?",1995,,,https://www.gutenberg.org/cache/epub/374/pg374.cover.medium.jpg,https://www.gutenberg.org/cache/epub/374/pg374.cover.medium.jpg,https://www.gutenberg.org/cache/epub/374/pg374.cover.medium.jpg
375,An Occurrence at Owl Creek Bridge,"Bierce, Ambrose, 1842-1914?",1995,,,https://www.gutenberg.org/cache/epub/375/pg375.cover.medium.jpg,https://www.gutenberg.org/cache/epub/375/pg375.cover.medium.jpg,https://www.gutenberg.org/cache/epub/375/pg375.cover.medium.jpg
376,"A Journal of the Plague YearBeing Observations or Memorials of the Most Remarkable Occurrences, as Well Public as Private, Which Happened in London During the Last Great Visitation in 1665. Written by a Citizen Who Continued All the While in London","Defoe, Daniel, 1661?-1731",2006,,,https://www.gutenberg.org/cache/epub/376/pg376.cover.medium.jpg,https://www.gutenberg.org/cache/epub/376/pg376.cover.medium.jpg,https://www.gutenberg.org/cache/epub/376/pg376.cover.medium.jpg
377,Kansas Women in Literature,"Barker, Nettie Garmer, 1882-1953",2008,,,https://www.gutenberg.org/cache/epub/377/pg377.cover.medium.jpg,https://www.gutenberg.org/cache/epub/377/pg377.cover.medium.jpg,https://www.gutenberg.org/cache/epub/377/pg377.cover.medium.jpg
378,The White Knight: Tirant Lo Blanc,"Martorell, Joanot, -1468",1995,,,https://www.gutenberg.org/cache/epub/378/pg378.cover.medium.jpg,https://www.gutenberg.org/cache/epub/378/pg378.cover.medium.jpg,https://www.gutenberg.org/cache/epub/378/pg378.cover.medium.jpg
379,Worldly Ways & Byways,"Gregory, Eliot, 1854-1915",1995,,,https://www.gutenberg.org/cache/epub/379/pg379.cover.medium.jpg,https://www.gutenberg.org/cache/epub/379/pg379.cover.medium.jpg,https://www.gutenberg.org/cache/epub/379/pg379.cover.medium.jpg
